# file...... output/IEEE_123_feeder_0_swing_node.csv
# date...... Fri Jul 26 12:25:41 2019
# user...... ankit
# host...... (null)
# target.... meter 285
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_current_A,measured_current_B,measured_current_C,measured_voltage_A,measured_voltage_B,measured_voltage_C,measured_power
2013-07-29 12:00:00 PST,+291.621-128.875j,-234.144-138.588j,-26.4079+266.091j,+2401.4-0.595788j,-1201.11-2079.44j,-1200.3+2079.97j,+1.85496e+06+894196j
2013-07-29 12:09:28 PST,+830.8-428.744j,-497.22-329.388j,-101.698+692.947j,+2400.57-1.67713j,-1201.45-2078.8j,-1199.34+2080j,+4.84052e+06+2.28526e+06j
2013-07-29 12:09:29 PST,+832.342-429.977j,-504.362-332.153j,-101.843+691.682j,+2400.56-1.6801j,-1201.45-2078.79j,-1199.34+2080j,+4.85609e+06+2.29792e+06j
2013-07-29 12:09:30 PST,+832.342-429.977j,-504.362-332.153j,-101.843+691.682j,+2400.56-1.6801j,-1201.45-2078.79j,-1199.34+2080j,+4.85609e+06+2.29792e+06j
2013-07-29 12:09:31 PST,+832.342-429.977j,-504.362-332.153j,-101.843+691.682j,+2400.56-1.6801j,-1201.45-2078.79j,-1199.34+2080j,+4.85609e+06+2.29792e+06j
2013-07-29 12:09:32 PST,+832.525-429.672j,-504.755-331.854j,-101.805+691.669j,+2400.56-1.6806j,-1201.45-2078.79j,-1199.34+2080j,+4.85631e+06+2.29842e+06j
2013-07-29 12:09:33 PST,+829.06-427.02j,-511.366-334.317j,-102.33+688.104j,+2400.57-1.67389j,-1201.45-2078.77j,-1199.35+2080j,+4.85427e+06+2.29748e+06j
2013-07-29 12:09:34 PST,+829.06-427.02j,-511.366-334.317j,-102.33+688.104j,+2400.57-1.67389j,-1201.45-2078.77j,-1199.35+2080j,+4.85427e+06+2.29748e+06j
2013-07-29 12:09:35 PST,+829.06-427.02j,-511.366-334.317j,-102.33+688.104j,+2400.57-1.67389j,-1201.45-2078.77j,-1199.35+2080j,+4.85427e+06+2.29748e+06j
2013-07-29 12:09:36 PST,+829.346-426.376j,-511.665-334.095j,-102.335+688.089j,+2400.57-1.67472j,-1201.45-2078.77j,-1199.35+2080j,+4.85482e+06+2.29679e+06j
2013-07-29 12:09:37 PST,+829.905-426.728j,-507.997-332.508j,-102.347+689.328j,+2400.57-1.67583j,-1201.45-2078.78j,-1199.35+2080j,+4.85105e+06+2.29338e+06j
2013-07-29 12:09:38 PST,+829.905-426.728j,-507.997-332.508j,-102.347+689.328j,+2400.57-1.67583j,-1201.45-2078.78j,-1199.35+2080j,+4.85105e+06+2.29338e+06j
2013-07-29 12:09:39 PST,+829.905-426.728j,-507.997-332.508j,-102.347+689.328j,+2400.57-1.67583j,-1201.45-2078.78j,-1199.35+2080j,+4.85105e+06+2.29338e+06j
2013-07-29 12:09:40 PST,+829.907-426.743j,-507.957-332.508j,-102.416+689.313j,+2400.57-1.67583j,-1201.45-2078.78j,-1199.35+2080j,+4.85106e+06+2.29318e+06j
2013-07-29 12:09:41 PST,+838.58-433.791j,-508.377-332.617j,-103.194+682.903j,+2400.55-1.69249j,-1201.45-2078.78j,-1199.36+2080j,+4.86022e+06+2.3015e+06j
2013-07-29 12:09:42 PST,+838.58-433.791j,-508.377-332.617j,-103.194+682.903j,+2400.55-1.69249j,-1201.45-2078.78j,-1199.36+2080j,+4.86022e+06+2.3015e+06j
2013-07-29 12:09:43 PST,+838.58-433.791j,-508.377-332.617j,-103.194+682.903j,+2400.55-1.69249j,-1201.45-2078.78j,-1199.36+2080j,+4.86022e+06+2.3015e+06j
2013-07-29 12:09:44 PST,+838.504-434.49j,-508.565-332.317j,-103.766+682.767j,+2400.55-1.6921j,-1201.45-2078.78j,-1199.36+2080j,+4.86004e+06+2.30258e+06j
2013-07-29 12:09:45 PST,+842.637-437.909j,-507.366-331.8j,-103.235+686.825j,+2400.54-1.70002j,-1201.45-2078.78j,-1199.35+2080j,+4.87526e+06+2.31487e+06j
2013-07-29 12:09:46 PST,+842.637-437.909j,-507.366-331.8j,-103.235+686.825j,+2400.54-1.70002j,-1201.45-2078.78j,-1199.35+2080j,+4.87526e+06+2.31487e+06j
2013-07-29 12:09:47 PST,+842.637-437.909j,-507.366-331.8j,-103.235+686.825j,+2400.54-1.70002j,-1201.45-2078.78j,-1199.35+2080j,+4.87526e+06+2.31487e+06j
2013-07-29 12:09:48 PST,+842.47-438.421j,-507.294-331.827j,-103.269+686.849j,+2400.54-1.69948j,-1201.45-2078.78j,-1199.35+2080j,+4.87491e+06+2.31587e+06j
2013-07-29 12:09:49 PST,+835.844-433.253j,-503.797-330.396j,-103.428+685.725j,+2400.55-1.68668j,-1201.45-2078.79j,-1199.35+2080j,+4.84968e+06+2.29627e+06j
2013-07-29 12:09:50 PST,+835.844-433.253j,-503.797-330.396j,-103.428+685.725j,+2400.55-1.68668j,-1201.45-2078.79j,-1199.35+2080j,+4.84968e+06+2.29627e+06j
2013-07-29 12:09:51 PST,+835.844-433.253j,-503.797-330.396j,-103.428+685.725j,+2400.55-1.68668j,-1201.45-2078.79j,-1199.35+2080j,+4.84968e+06+2.29627e+06j
2013-07-29 12:09:52 PST,+835.959-432.91j,-503.701-330.517j,-103.359+685.718j,+2400.56-1.68705j,-1201.45-2078.79j,-1199.35+2080j,+4.85e+06+2.29524e+06j
2013-07-29 12:09:53 PST,+841.097-436.831j,-504.806-330.959j,-102.589+692.512j,+2400.55-1.697j,-1201.45-2078.79j,-1199.34+2080j,+4.87778e+06+2.31613e+06j
2013-07-29 12:09:54 PST,+841.097-436.831j,-504.806-330.959j,-102.589+692.512j,+2400.55-1.697j,-1201.45-2078.79j,-1199.34+2080j,+4.87778e+06+2.31613e+06j
2013-07-29 12:09:55 PST,+841.097-436.831j,-504.806-330.959j,-102.589+692.512j,+2400.55-1.697j,-1201.45-2078.79j,-1199.34+2080j,+4.87778e+06+2.31613e+06j
2013-07-29 12:09:56 PST,+840.935-437.197j,-504.807-330.972j,-102.514+692.561j,+2400.54-1.69653j,-1201.45-2078.79j,-1199.34+2080j,+4.87743e+06+2.31721e+06j
2013-07-29 12:09:57 PST,+843.176-438.388j,-512.343-334.114j,-102.009+695.741j,+2400.54-1.70104j,-1201.45-2078.77j,-1199.33+2079.99j,+4.90441e+06+2.3368e+06j
2013-07-29 12:09:58 PST,+843.176-438.388j,-512.343-334.114j,-102.009+695.741j,+2400.54-1.70104j,-1201.45-2078.77j,-1199.33+2079.99j,+4.90441e+06+2.3368e+06j
2013-07-29 12:09:59 PST,+843.176-438.388j,-512.343-334.114j,-102.009+695.741j,+2400.54-1.70104j,-1201.45-2078.77j,-1199.33+2079.99j,+4.90441e+06+2.3368e+06j
2013-07-29 12:10:00 PST,+843.023-438.169j,-512.507-334.035j,-101.82+695.815j,+2400.54-1.70078j,-1201.45-2078.77j,-1199.33+2079.99j,+4.904e+06+2.3372e+06j
2013-07-29 12:10:01 PST,+833.229-275.728j,-471.349-341.258j,-70.1401+723.011j,+2400.9-1.73266j,-1201.48-2078.86j,-1199.28+2079.92j,+4.86464e+06+1.95161e+06j
2013-07-29 12:10:02 PST,+826.221-269.864j,-471.35-341.256j,-69.9275+725.148j,+2400.92-1.71925j,-1201.48-2078.86j,-1199.28+2079.91j,+4.852e+06+1.94057e+06j
2013-07-29 12:10:03 PST,+826.221-269.864j,-471.35-341.256j,-69.9275+725.148j,+2400.92-1.71925j,-1201.48-2078.86j,-1199.28+2079.91j,+4.852e+06+1.94057e+06j
2013-07-29 12:10:04 PST,+826.296-269.096j,-471.254-341.418j,-69.577+725.215j,+2400.92-1.71967j,-1201.48-2078.86j,-1199.28+2079.91j,+4.85212e+06+1.93914e+06j
2013-07-29 12:10:05 PST,+822.606-266.214j,-466.313-339.342j,-70.5033+717.758j,+2400.92-1.71254j,-1201.48-2078.87j,-1199.29+2079.92j,+4.81862e+06+1.9136e+06j
2013-07-29 12:10:06 PST,+822.606-266.214j,-466.313-339.342j,-70.5033+717.758j,+2400.92-1.71254j,-1201.48-2078.87j,-1199.29+2079.92j,+4.81862e+06+1.9136e+06j
2013-07-29 12:10:07 PST,+822.606-266.214j,-466.313-339.342j,-70.5033+717.758j,+2400.92-1.71254j,-1201.48-2078.87j,-1199.29+2079.92j,+4.81862e+06+1.9136e+06j
2013-07-29 12:10:08 PST,+822.63-266.157j,-466.257-339.394j,-70.8929+717.7j,+2400.92-1.71261j,-1201.48-2078.87j,-1199.29+2079.92j,+4.81906e+06+1.91241e+06j
2013-07-29 12:10:09 PST,+824.453-267.656j,-462.92-337.997j,-70.5811+718.452j,+2400.92-1.71611j,-1201.48-2078.88j,-1199.29+2079.92j,+4.81772e+06+1.9123e+06j
2013-07-29 12:10:10 PST,+824.453-267.656j,-462.92-337.997j,-70.5811+718.452j,+2400.92-1.71611j,-1201.48-2078.88j,-1199.29+2079.92j,+4.81772e+06+1.9123e+06j
2013-07-29 12:10:11 PST,+824.453-267.656j,-462.92-337.997j,-70.5811+718.452j,+2400.92-1.71611j,-1201.48-2078.88j,-1199.29+2079.92j,+4.81772e+06+1.9123e+06j
2013-07-29 12:10:12 PST,+824.455-268.007j,-462.748-338.152j,-70.5089+718.459j,+2400.92-1.716j,-1201.48-2078.88j,-1199.29+2079.92j,+4.81776e+06+1.91275e+06j
2013-07-29 12:10:13 PST,+818.732-263.596j,-456.848-335.577j,-70.7801+716.191j,+2400.93-1.70492j,-1201.47-2078.89j,-1199.3+2079.92j,+4.78719e+06+1.88974e+06j
2013-07-29 12:10:14 PST,+818.732-263.596j,-456.848-335.577j,-70.7801+716.191j,+2400.93-1.70492j,-1201.47-2078.89j,-1199.3+2079.92j,+4.78719e+06+1.88974e+06j
2013-07-29 12:10:15 PST,+818.732-263.596j,-456.848-335.577j,-70.7801+716.191j,+2400.93-1.70492j,-1201.47-2078.89j,-1199.3+2079.92j,+4.78719e+06+1.88974e+06j
2013-07-29 12:10:16 PST,+818.747-263.416j,-456.664-335.72j,-70.713+716.204j,+2400.93-1.70501j,-1201.47-2078.89j,-1199.3+2079.92j,+4.78725e+06+1.88891e+06j
2013-07-29 12:10:17 PST,+813.86-259.151j,-451.934-332.771j,-70.7954+715.482j,+2400.94-1.69572j,-1201.47-2078.9j,-1199.3+2079.92j,+4.7623e+06+1.87137e+06j
2013-07-29 12:10:18 PST,+813.86-259.151j,-451.934-332.771j,-70.7954+715.482j,+2400.94-1.69572j,-1201.47-2078.9j,-1199.3+2079.92j,+4.7623e+06+1.87137e+06j
2013-07-29 12:10:19 PST,+813.86-259.151j,-451.934-332.771j,-70.7954+715.482j,+2400.94-1.69572j,-1201.47-2078.9j,-1199.3+2079.92j,+4.7623e+06+1.87137e+06j
2013-07-29 12:10:20 PST,+813.825-258.771j,-451.599-333.128j,-70.5185+715.567j,+2400.94-1.69577j,-1201.47-2078.9j,-1199.3+2079.92j,+4.7624e+06+1.87001e+06j
2013-07-29 12:10:21 PST,+813.649-258.986j,-452.8-334.064j,-70.0644+718.822j,+2400.94-1.69531j,-1201.47-2078.9j,-1199.29+2079.92j,+4.77159e+06+1.87674e+06j
2013-07-29 12:10:22 PST,+813.649-258.986j,-452.8-334.064j,-70.0644+718.822j,+2400.94-1.69531j,-1201.47-2078.9j,-1199.29+2079.92j,+4.77159e+06+1.87674e+06j
2013-07-29 12:10:23 PST,+813.649-258.986j,-452.8-334.064j,-70.0644+718.822j,+2400.94-1.69531j,-1201.47-2078.9j,-1199.29+2079.92j,+4.77159e+06+1.87674e+06j
2013-07-29 12:10:24 PST,+813.651-259.169j,-452.671-333.85j,-69.9531+718.863j,+2400.94-1.69526j,-1201.47-2078.9j,-1199.29+2079.92j,+4.77095e+06+1.87745e+06j
2013-07-29 12:10:25 PST,+815.862-260.946j,-453.73-334.301j,-69.9394+719.216j,+2400.94-1.69951j,-1201.47-2078.9j,-1199.29+2079.92j,+4.77919e+06+1.88382e+06j
2013-07-29 12:10:26 PST,+815.862-260.946j,-453.73-334.301j,-69.9394+719.216j,+2400.94-1.69951j,-1201.47-2078.9j,-1199.29+2079.92j,+4.77919e+06+1.88382e+06j
2013-07-29 12:10:27 PST,+815.862-260.946j,-453.73-334.301j,-69.9394+719.216j,+2400.94-1.69951j,-1201.47-2078.9j,-1199.29+2079.92j,+4.77919e+06+1.88382e+06j
2013-07-29 12:10:28 PST,+815.851-261.126j,-453.8-334.202j,-70.0944+719.208j,+2400.94-1.69943j,-1201.47-2078.9j,-1199.29+2079.92j,+4.77921e+06+1.88418e+06j
2013-07-29 12:10:29 PST,+814.424-259.917j,-444.817-330.409j,-70.1197+718.814j,+2400.94-1.69671j,-1201.47-2078.92j,-1199.29+2079.92j,+4.75632e+06+1.86665e+06j
2013-07-29 12:10:30 PST,+814.424-259.917j,-444.817-330.409j,-70.1197+718.814j,+2400.94-1.69671j,-1201.47-2078.92j,-1199.29+2079.92j,+4.75632e+06+1.86665e+06j
2013-07-29 12:10:31 PST,+814.424-259.917j,-444.817-330.409j,-70.1197+718.814j,+2400.94-1.69671j,-1201.47-2078.92j,-1199.29+2079.92j,+4.75632e+06+1.86665e+06j
2013-07-29 12:10:32 PST,+814.3-260.261j,-444.532-330.612j,-70.2412+718.822j,+2400.94-1.69632j,-1201.47-2078.92j,-1199.29+2079.92j,+4.75627e+06+1.8664e+06j
2013-07-29 12:10:33 PST,+816.204-261.736j,-444.791-330.711j,-69.9744+720.172j,+2400.94-1.7j,-1201.47-2078.92j,-1199.29+2079.92j,+4.76384e+06+1.87252e+06j
2013-07-29 12:10:34 PST,+816.204-261.736j,-444.791-330.711j,-69.9744+720.172j,+2400.94-1.7j,-1201.47-2078.92j,-1199.29+2079.92j,+4.76384e+06+1.87252e+06j
2013-07-29 12:10:35 PST,+816.204-261.736j,-444.791-330.711j,-69.9744+720.172j,+2400.94-1.7j,-1201.47-2078.92j,-1199.29+2079.92j,+4.76384e+06+1.87252e+06j
2013-07-29 12:10:36 PST,+816.164-261.965j,-444.729-330.732j,-69.892+720.229j,+2400.94-1.69984j,-1201.47-2078.92j,-1199.29+2079.92j,+4.76373e+06+1.87316e+06j
2013-07-29 12:10:37 PST,+821.901-266.388j,-444.729-330.733j,-69.3137+723.038j,+2400.92-1.71094j,-1201.47-2078.92j,-1199.28+2079.91j,+4.78265e+06+1.88832e+06j
2013-07-29 12:10:38 PST,+821.901-266.388j,-444.729-330.733j,-69.3137+723.038j,+2400.92-1.71094j,-1201.47-2078.92j,-1199.28+2079.91j,+4.78265e+06+1.88832e+06j
2013-07-29 12:10:39 PST,+821.901-266.388j,-444.729-330.733j,-69.3137+723.038j,+2400.92-1.71094j,-1201.47-2078.92j,-1199.28+2079.91j,+4.78265e+06+1.88832e+06j
2013-07-29 12:10:40 PST,+821.867-266.883j,-444.655-330.782j,-69.2273+723.087j,+2400.92-1.7107j,-1201.47-2078.92j,-1199.28+2079.91j,+4.78258e+06+1.88954e+06j
2013-07-29 12:10:41 PST,+820.462-265.811j,-439.079-328.445j,-68.8752+725.068j,+2400.93-1.70798j,-1201.46-2078.93j,-1199.28+2079.91j,+4.77135e+06+1.8813e+06j
2013-07-29 12:10:42 PST,+820.462-265.811j,-439.079-328.445j,-68.8752+725.068j,+2400.93-1.70798j,-1201.46-2078.93j,-1199.28+2079.91j,+4.77135e+06+1.8813e+06j
2013-07-29 12:10:43 PST,+820.462-265.811j,-439.079-328.445j,-68.8752+725.068j,+2400.93-1.70798j,-1201.46-2078.93j,-1199.28+2079.91j,+4.77135e+06+1.8813e+06j
2013-07-29 12:10:44 PST,+820.429-266.139j,-438.827-328.644j,-68.9133+725.113j,+2400.93-1.7078j,-1201.46-2078.93j,-1199.28+2079.91j,+4.77152e+06+1.8813e+06j
2013-07-29 12:10:45 PST,+822.656-267.964j,-441.001-329.571j,-69.4751+721.81j,+2400.92-1.71208j,-1201.46-2078.93j,-1199.29+2079.92j,+4.77522e+06+1.88395e+06j
2013-07-29 12:10:46 PST,+822.656-267.964j,-441.001-329.571j,-69.4751+721.81j,+2400.92-1.71208j,-1201.46-2078.93j,-1199.29+2079.92j,+4.77522e+06+1.88395e+06j
2013-07-29 12:10:47 PST,+822.656-267.964j,-441.001-329.571j,-69.4751+721.81j,+2400.92-1.71208j,-1201.46-2078.93j,-1199.29+2079.92j,+4.77522e+06+1.88395e+06j
2013-07-29 12:10:48 PST,+822.704-268.036j,-441.173-329.388j,-69.7382+721.741j,+2400.92-1.71216j,-1201.46-2078.93j,-1199.29+2079.92j,+4.77533e+06+1.88407e+06j
2013-07-29 12:10:49 PST,+819.441-265.359j,-444.448-330.687j,-69.5382+724.595j,+2400.93-1.7059j,-1201.47-2078.92j,-1199.28+2079.91j,+4.77982e+06+1.88673e+06j
2013-07-29 12:10:50 PST,+819.441-265.359j,-444.448-330.687j,-69.5382+724.595j,+2400.93-1.7059j,-1201.47-2078.92j,-1199.28+2079.91j,+4.77982e+06+1.88673e+06j
2013-07-29 12:10:51 PST,+819.441-265.359j,-444.448-330.687j,-69.5382+724.595j,+2400.93-1.7059j,-1201.47-2078.92j,-1199.28+2079.91j,+4.77982e+06+1.88673e+06j
2013-07-29 12:10:52 PST,+819.467-264.857j,-444.499-330.686j,-69.1538+724.67j,+2400.93-1.70612j,-1201.47-2078.92j,-1199.28+2079.91j,+4.77964e+06+1.88652e+06j
2013-07-29 12:10:53 PST,+820.827-266.218j,-444.501-330.684j,-69.5382+720.776j,+2400.93-1.70865j,-1201.47-2078.92j,-1199.29+2079.92j,+4.77527e+06+1.88433e+06j
2013-07-29 12:10:54 PST,+820.827-266.218j,-444.501-330.684j,-69.5382+720.776j,+2400.93-1.70865j,-1201.47-2078.92j,-1199.29+2079.92j,+4.77527e+06+1.88433e+06j
2013-07-29 12:10:55 PST,+820.827-266.218j,-444.501-330.684j,-69.5382+720.776j,+2400.93-1.70865j,-1201.47-2078.92j,-1199.29+2079.92j,+4.77527e+06+1.88433e+06j
2013-07-29 12:10:56 PST,+820.877-266.471j,-444.569-330.579j,-69.8095+720.698j,+2400.92-1.70867j,-1201.47-2078.92j,-1199.29+2079.92j,+4.77541e+06+1.88455e+06j
2013-07-29 12:10:57 PST,+825.843-270.661j,-443.098-329.975j,-69.8054+720.77j,+2400.91-1.71816j,-1201.47-2078.92j,-1199.29+2079.92j,+4.78446e+06+1.89235e+06j
2013-07-29 12:10:58 PST,+825.843-270.661j,-443.098-329.975j,-69.8054+720.77j,+2400.91-1.71816j,-1201.47-2078.92j,-1199.29+2079.92j,+4.78446e+06+1.89235e+06j
2013-07-29 12:10:59 PST,+825.843-270.661j,-443.098-329.975j,-69.8054+720.77j,+2400.91-1.71816j,-1201.47-2078.92j,-1199.29+2079.92j,+4.78446e+06+1.89235e+06j
2013-07-29 12:11:00 PST,+825.754-271.344j,-443.103-329.92j,-70.0763+720.743j,+2400.91-1.71775j,-1201.47-2078.92j,-1199.29+2079.92j,+4.78441e+06+1.89347e+06j
2013-07-29 12:11:01 PST,+832.683-277.073j,-443.811-330.261j,-69.5565+725.34j,+2400.9-1.73103j,-1201.47-2078.92j,-1199.28+2079.91j,+4.81154e+06+1.91485e+06j
2013-07-29 12:11:02 PST,+832.683-277.073j,-443.811-330.261j,-69.5565+725.34j,+2400.9-1.73103j,-1201.47-2078.92j,-1199.28+2079.91j,+4.81154e+06+1.91485e+06j
2013-07-29 12:11:03 PST,+832.683-277.073j,-443.811-330.261j,-69.5565+725.34j,+2400.9-1.73103j,-1201.47-2078.92j,-1199.28+2079.91j,+4.81154e+06+1.91485e+06j
2013-07-29 12:11:04 PST,+832.656-277.806j,-443.837-330.228j,-69.603+725.37j,+2400.9-1.73073j,-1201.47-2078.92j,-1199.28+2079.91j,+4.81156e+06+1.91664e+06j
2013-07-29 12:11:05 PST,+832.837-277.954j,-447.666-331.841j,-70.3268+718.993j,+2400.9-1.73107j,-1201.47-2078.91j,-1199.29+2079.92j,+4.80755e+06+1.91387e+06j
2013-07-29 12:11:06 PST,+832.837-277.954j,-447.666-331.841j,-70.3268+718.993j,+2400.9-1.73107j,-1201.47-2078.91j,-1199.29+2079.92j,+4.80755e+06+1.91387e+06j
2013-07-29 12:11:07 PST,+832.837-277.954j,-447.666-331.841j,-70.3268+718.993j,+2400.9-1.73107j,-1201.47-2078.91j,-1199.29+2079.92j,+4.80755e+06+1.91387e+06j
2013-07-29 12:11:08 PST,+832.912-277.737j,-447.809-331.683j,-70.4045+718.945j,+2400.9-1.73131j,-1201.47-2078.91j,-1199.29+2079.92j,+4.80757e+06+1.91361e+06j
2013-07-29 12:11:09 PST,+832.532-277.268j,-447.661-331.641j,-70.3462+718.604j,+2400.9-1.73063j,-1201.47-2078.91j,-1199.29+2079.92j,+4.80561e+06+1.91195e+06j
2013-07-29 12:11:10 PST,+832.532-277.268j,-447.661-331.641j,-70.3462+718.604j,+2400.9-1.73063j,-1201.47-2078.91j,-1199.29+2079.92j,+4.80561e+06+1.91195e+06j
2013-07-29 12:11:11 PST,+832.532-277.268j,-447.661-331.641j,-70.3462+718.604j,+2400.9-1.73063j,-1201.47-2078.91j,-1199.29+2079.92j,+4.80561e+06+1.91195e+06j
2013-07-29 12:11:12 PST,+832.598-277.119j,-447.566-331.729j,-70.2338+718.617j,+2400.9-1.73082j,-1201.47-2078.91j,-1199.29+2079.92j,+4.80573e+06+1.91153e+06j
2013-07-29 12:11:13 PST,+834.842-279.135j,-442.998-329.864j,-69.8412+721.682j,+2400.89-1.73507j,-1201.46-2078.92j,-1199.29+2079.92j,+4.80766e+06+1.9136e+06j
2013-07-29 12:11:14 PST,+834.842-279.135j,-442.998-329.864j,-69.8412+721.682j,+2400.89-1.73507j,-1201.46-2078.92j,-1199.29+2079.92j,+4.80766e+06+1.9136e+06j
2013-07-29 12:11:15 PST,+834.842-279.135j,-442.998-329.864j,-69.8412+721.682j,+2400.89-1.73507j,-1201.46-2078.92j,-1199.29+2079.92j,+4.80766e+06+1.9136e+06j
2013-07-29 12:11:16 PST,+834.763-279.728j,-442.849-329.985j,-69.8926+721.704j,+2400.89-1.73471j,-1201.47-2078.92j,-1199.29+2079.92j,+4.80765e+06+1.91449e+06j
2013-07-29 12:11:17 PST,+830.888-276.256j,-442.464-329.772j,-70.0207+721.256j,+2400.9-1.72737j,-1201.46-2078.92j,-1199.29+2079.92j,+4.79666e+06+1.90482e+06j
2013-07-29 12:11:18 PST,+830.888-276.256j,-442.464-329.772j,-70.0207+721.256j,+2400.9-1.72737j,-1201.46-2078.92j,-1199.29+2079.92j,+4.79666e+06+1.90482e+06j
2013-07-29 12:11:19 PST,+830.888-276.256j,-442.464-329.772j,-70.0207+721.256j,+2400.9-1.72737j,-1201.46-2078.92j,-1199.29+2079.92j,+4.79666e+06+1.90482e+06j
2013-07-29 12:11:20 PST,+830.875-275.635j,-442.469-329.821j,-69.7876+721.295j,+2400.9-1.72754j,-1201.46-2078.92j,-1199.29+2079.92j,+4.79654e+06+1.90382e+06j
2013-07-29 12:11:21 PST,+829.879-274.996j,-439.365-328.499j,-69.6844+720.999j,+2400.9-1.72557j,-1201.46-2078.93j,-1199.29+2079.92j,+4.78693e+06+1.89728e+06j
2013-07-29 12:11:22 PST,+829.879-274.996j,-439.365-328.499j,-69.6844+720.999j,+2400.9-1.72557j,-1201.46-2078.93j,-1199.29+2079.92j,+4.78693e+06+1.89728e+06j
2013-07-29 12:11:23 PST,+829.879-274.996j,-439.365-328.499j,-69.6844+720.999j,+2400.9-1.72557j,-1201.46-2078.93j,-1199.29+2079.92j,+4.78693e+06+1.89728e+06j
2013-07-29 12:11:24 PST,+829.842-275.284j,-439.201-328.592j,-69.7918+721.011j,+2400.9-1.7254j,-1201.46-2078.93j,-1199.29+2079.92j,+4.78699e+06+1.89732e+06j
2013-07-29 12:11:25 PST,+835.294-279.488j,-441.753-329.704j,-69.2291+725.467j,+2400.89-1.73595j,-1201.46-2078.93j,-1199.28+2079.91j,+4.81405e+06+1.91786e+06j
2013-07-29 12:11:26 PST,+835.294-279.488j,-441.753-329.704j,-69.2291+725.467j,+2400.89-1.73595j,-1201.46-2078.93j,-1199.28+2079.91j,+4.81405e+06+1.91786e+06j
2013-07-29 12:11:27 PST,+835.294-279.488j,-441.753-329.704j,-69.2291+725.467j,+2400.89-1.73595j,-1201.46-2078.93j,-1199.28+2079.91j,+4.81405e+06+1.91786e+06j
2013-07-29 12:11:28 PST,+835.252-279.789j,-441.737-329.692j,-69.1541+725.542j,+2400.89-1.73576j,-1201.46-2078.93j,-1199.28+2079.91j,+4.81397e+06+1.91881e+06j
2013-07-29 12:11:29 PST,+834.756-279.453j,-446.649-331.848j,-69.4216+725.744j,+2400.89-1.73478j,-1201.47-2078.91j,-1199.28+2079.91j,+4.8239e+06+1.92531e+06j
2013-07-29 12:11:30 PST,+834.756-279.453j,-446.649-331.848j,-69.4216+725.744j,+2400.89-1.73478j,-1201.47-2078.91j,-1199.28+2079.91j,+4.8239e+06+1.92531e+06j
2013-07-29 12:11:31 PST,+834.756-279.453j,-446.649-331.848j,-69.4216+725.744j,+2400.89-1.73478j,-1201.47-2078.91j,-1199.28+2079.91j,+4.8239e+06+1.92531e+06j
2013-07-29 12:11:32 PST,+834.804-279.315j,-446.852-331.676j,-69.5878+725.707j,+2400.89-1.73493j,-1201.47-2078.91j,-1199.28+2079.91j,+4.82403e+06+1.92521e+06j
2013-07-29 12:11:33 PST,+840.977-284.15j,-448.037-332.212j,-69.3668+728.9j,+2400.88-1.74685j,-1201.47-2078.91j,-1199.27+2079.91j,+4.84776e+06+1.9429e+06j
2013-07-29 12:11:34 PST,+840.977-284.15j,-448.037-332.212j,-69.3668+728.9j,+2400.88-1.74685j,-1201.47-2078.91j,-1199.27+2079.91j,+4.84776e+06+1.9429e+06j
2013-07-29 12:11:35 PST,+840.977-284.15j,-448.037-332.212j,-69.3668+728.9j,+2400.88-1.74685j,-1201.47-2078.91j,-1199.27+2079.91j,+4.84776e+06+1.9429e+06j
2013-07-29 12:11:36 PST,+840.979-284.601j,-448.108-332.129j,-69.5731+728.895j,+2400.88-1.74671j,-1201.47-2078.91j,-1199.27+2079.91j,+4.84792e+06+1.94379e+06j
2013-07-29 12:11:37 PST,+849.566-291.738j,-441.098-329.154j,-69.4608+729.583j,+2400.86-1.76315j,-1201.46-2078.93j,-1199.27+2079.91j,+4.85522e+06+1.95096e+06j
2013-07-29 12:11:38 PST,+849.566-291.738j,-441.098-329.154j,-69.4608+729.583j,+2400.86-1.76315j,-1201.46-2078.93j,-1199.27+2079.91j,+4.85522e+06+1.95096e+06j
2013-07-29 12:11:39 PST,+849.566-291.738j,-441.098-329.154j,-69.4608+729.583j,+2400.86-1.76315j,-1201.46-2078.93j,-1199.27+2079.91j,+4.85522e+06+1.95096e+06j
2013-07-29 12:11:40 PST,+849.409-293.102j,-441.044-329.166j,-69.9095+729.552j,+2400.86-1.76236j,-1201.46-2078.93j,-1199.27+2079.91j,+4.85528e+06+1.95314e+06j
2013-07-29 12:11:41 PST,+849.405-293.11j,-430.426-324.582j,-70.0178+729.391j,+2400.86-1.76235j,-1201.46-2078.95j,-1199.27+2079.91j,+4.83279e+06+1.93619e+06j
2013-07-29 12:11:42 PST,+849.405-293.11j,-430.426-324.582j,-70.0178+729.391j,+2400.86-1.76235j,-1201.46-2078.95j,-1199.27+2079.91j,+4.83279e+06+1.93619e+06j
2013-07-29 12:11:43 PST,+849.405-293.11j,-430.426-324.582j,-70.0178+729.391j,+2400.86-1.76235j,-1201.46-2078.95j,-1199.27+2079.91j,+4.83279e+06+1.93619e+06j
2013-07-29 12:11:44 PST,+849.346-293.504j,-430.245-324.712j,-70.2416+729.388j,+2400.86-1.76209j,-1201.46-2078.95j,-1199.27+2079.91j,+4.83296e+06+1.93613e+06j
